,INST CODE,INSTITUTE NAME,PLACE,DIST,COED,TYPE,YEAR OF ESTB,BRANCH,BRANCH NAME,OC BOYS,OC GIRLS,BC_A BOYS,BC_A GIRLS,BC_B BOYS,BC_B GIRLS,BC_C BOYS,BC_C GIRLS,BC_D BOYS,BC_D GIRLS,BC_E BOYS,BC_E GIRLS,SC BOYS,SC GIRLS,ST BOYS,ST GIRLS,EWS GEN OU,EWS GIRLS OU,TUITION FEE,AFFILIATED
74,BOMA,BOMMA INST OF TECHNOLOGY AND SCI,KHAMMAM,KHM,COED,PVT,2006,CIV,CIVIL ENGINEERING,118414.0,118414,118414.0,118414,118414.0,118414,118414.0,118414,118414.0,118414,118414.0,118414,118414.0,118414,123284.0,123284,118414.0,118414,63000,JNTUH
75,BOMA,BOMMA INST OF TECHNOLOGY AND SCI,KHAMMAM,KHM,COED,PVT,2006,CSE,COMPUTER SCIENCE AND ENGINEERING,59862.0,61147,94952.0,113519,83131.0,83131,59862.0,61147,86097.0,86097,59862.0,108550,111086.0,111086,59862.0,64298,100766.0,100766,63000,JNTUH
76,BOMA,BOMMA INST OF TECHNOLOGY AND SCI,KHAMMAM,KHM,COED,PVT,2006,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",104760.0,104760,108132.0,108132,118467.0,118467,104760.0,104760,107062.0,108870,117546.0,117546,123243.0,123243,104760.0,104760,104760.0,104760,63000,JNTUH
77,BOMA,BOMMA INST OF TECHNOLOGY AND SCI,KHAMMAM,KHM,COED,PVT,2006,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,103074.0,103074,122184.0,122184,125721.0,125721,125747.0,125747,125800.0,125800,103074.0,103074,123371.0,125510,121058.0,121058,103074.0,103074,63000,JNTUH
78,BOMA,BOMMA INST OF TECHNOLOGY AND SCI,KHAMMAM,KHM,COED,PVT,2006,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,115602.0,117504,115602.0,117504,115602.0,117504,115602.0,117504,115602.0,117504,115602.0,117504,125800.0,125800,121572.0,124624,115602.0,117504,63000,JNTUH
79,BOSE,ANU BOSE INSTT OF TECHNOLOGY,PALONCHA,KGM,COED,PVT,2008,CIV,CIVIL ENGINEERING,82039.0,82039,95895.0,102374,118190.0,118190,86444.0,86444,92114.0,92114,82039.0,94126,103235.0,106545,83012.0,83012,82039.0,82039,95000,JNTUH
80,BOSE,ANU BOSE INSTT OF TECHNOLOGY,PALONCHA,KGM,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,44833.0,44833,62546.0,62546,63549.0,63549,44833.0,44833,63948.0,63948,96038.0,96038,55019.0,55019,50210.0,50210,83638.0,83638,95000,JNTUH
81,BOSE,ANU BOSE INSTT OF TECHNOLOGY,PALONCHA,KGM,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,51483.0,56380,72129.0,92402,83664.0,83664,51483.0,74755,73016.0,73016,113352.0,113352,84724.0,86015,68056.0,68056,103692.0,103692,95000,JNTUH
82,BOSE,ANU BOSE INSTT OF TECHNOLOGY,PALONCHA,KGM,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,62362.0,62362,104037.0,107528,99202.0,99202,62362.0,62362,82950.0,82950,102114.0,102114,89755.0,89755,69618.0,69618,62362.0,80410,95000,JNTUH
83,BOSE,ANU BOSE INSTT OF TECHNOLOGY,PALONCHA,KGM,COED,PVT,2008,MEC,MECHANICAL ENGINEERING,81162.0,81162,81162.0,105848,108375.0,108375,81162.0,81162,103464.0,103464,81162.0,99790,110922.0,113073,86022.0,86022,81162.0,81162,95000,JNTUH
84,BOSE,ANU BOSE INSTT OF TECHNOLOGY,PALONCHA,KGM,COED,PVT,2008,MIN,MINING ENGINEERING,87845.0,87952,96043.0,117461,118649.0,118649,87845.0,87952,119213.0,119213,87845.0,119262,117485.0,117485,118619.0,118619,87845.0,87952,95000,JNTUH
85,BREW,BHOJREDDY ENGINEERING COLLEGE FOR WOMEN,SAIDABAD,HYD,GIRLS,PVT,1997,CSE,COMPUTER SCIENCE AND ENGINEERING,,11627,,25793,,16560,,70267,,16103,,28567,,39597,,36179,,12839,75000,JNTUH
86,BREW,BHOJREDDY ENGINEERING COLLEGE FOR WOMEN,SAIDABAD,HYD,GIRLS,PVT,1997,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,,33137,,78812,,41267,,50859,,51259,,54116,,113475,,83248,,35365,75000,JNTUH
87,BREW,BHOJREDDY ENGINEERING COLLEGE FOR WOMEN,SAIDABAD,HYD,GIRLS,PVT,1997,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,,47109,,110708,,84600,,76672,,72444,,86872,,125756,,118873,,63841,75000,JNTUH
88,BREW,BHOJREDDY ENGINEERING COLLEGE FOR WOMEN,SAIDABAD,HYD,GIRLS,PVT,1997,INF,INFORMATION TECHNOLOGY,,16443,,41684,,24238,,110788,,26312,,56519,,77695,,68557,,19736,75000,JNTUH
89,BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RR,COED,PVT,2009,CIV,CIVIL ENGINEERING,117453.0,117453,117453.0,117453,122901.0,122901,117453.0,117453,117453.0,117453,117453.0,117453,117453.0,122901,126001.0,126001,117453.0,117453,72000,JNTUH
90,BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RR,COED,PVT,2009,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),83507.0,86780,95466.0,106397,104437.0,111750,83507.0,86780,94202.0,100745,115521.0,115521,123471.0,125657,122146.0,122146,85047.0,86780,72000,JNTUH
91,BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RR,COED,PVT,2009,CSE,COMPUTER SCIENCE AND ENGINEERING,68518.0,71683,103270.0,114450,78831.0,78831,76119.0,76132,74700.0,78361,91031.0,110812,119810.0,121476,92925.0,112506,72581.0,78076,72000,JNTUH
92,BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RR,COED,PVT,2009,CSN,COMPUTER SCIENCE & ENGINEERING (NETWORKS),102822.0,102822,114418.0,114418,113470.0,116538,102822.0,102822,115186.0,117377,102822.0,102822,102822.0,102822,102822.0,115885,110547.0,110547,72000,JNTUH
93,BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RR,COED,PVT,2009,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,95492.0,115282,116816.0,116816,110002.0,118323,95492.0,115282,98346.0,115282,95492.0,115282,122775.0,122775,118979.0,125895,115539.0,115539,72000,JNTUH
94,BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,2008,CIV,CIVIL ENGINEERING,118214.0,118214,118214.0,123744,118214.0,118214,118214.0,118214,118214.0,118214,118214.0,118214,118214.0,118214,120879.0,123744,118214.0,118214,68000,JNTUH
95,BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,2008,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),72013.0,74564,103218.0,108842,108897.0,118144,72013.0,74564,85312.0,106926,105392.0,105392,124838.0,124838,81269.0,81269,92511.0,92511,68000,JNTUH
96,BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,54781.0,57613,104004.0,110022,76085.0,76588,54781.0,57613,77018.0,80367,102463.0,102463,119704.0,119801,94633.0,116310,71878.0,71878,68000,JNTUH
97,BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,2008,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",73303.0,73303,117120.0,117120,104480.0,115165,73303.0,73303,94197.0,99645,118425.0,118425,124077.0,124698,121082.0,125656,81938.0,93194,68000,JNTUH
98,BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,2008,CSW,COMPUTER ENGINEERING(SOFTWARE ENGINEERING),96883.0,96883,104520.0,116614,116382.0,116382,115235.0,115235,98707.0,115063,96883.0,96883,125588.0,125588,120809.0,120809,109146.0,109146,68000,JNTUH
99,BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,91160.0,91160,117329.0,117329,115558.0,117910,91160.0,91160,111040.0,115191,91160.0,91160,125398.0,125398,121655.0,124883,104902.0,105788,68000,JNTUH
100,BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,75427.0,90169,117547.0,117547,113470.0,113470,75427.0,90169,75427.0,90169,75427.0,90169,75427.0,90169,119905.0,119905,75427.0,90169,68000,JNTUH
101,BSKR,BHASKAR ENGINEERING COLLEGE,YENKAPALLY,RR,COED,PVT,2007,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,90842.0,102509,116510.0,116510,106456.0,106456,90842.0,102509,90842.0,107761,90842.0,116366,120979.0,124104,125834.0,125834,99368.0,102509,50000,JNTUH
102,BSKR,BHASKAR ENGINEERING COLLEGE,YENKAPALLY,RR,COED,PVT,2007,CSE,COMPUTER SCIENCE AND ENGINEERING,54890.0,54890,90763.0,90763,74266.0,76482,54890.0,108547,74464.0,78988,74978.0,100333,119308.0,119308,68244.0,122961,72101.0,72101,50000,JNTUH
103,BSKR,BHASKAR ENGINEERING COLLEGE,YENKAPALLY,RR,COED,PVT,2007,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",68475.0,85916,107369.0,111804,117367.0,117367,68475.0,85916,94913.0,94913,117085.0,117085,125970.0,125970,124957.0,124957,103308.0,110063,50000,JNTUH
104,BSKR,BHASKAR ENGINEERING COLLEGE,YENKAPALLY,RR,COED,PVT,2007,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,88174.0,105741,116573.0,116573,102049.0,114655,88174.0,105741,98266.0,105741,88174.0,105741,111395.0,111395,88174.0,105741,88174.0,105741,50000,JNTUH
105,BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,8238.0,8905,21218.0,25802,12863.0,14110,17094.0,17094,11051.0,15663,19492.0,19492,35979.0,38927,29465.0,37049,9724.0,9724,135000,JNTUH
106,BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,BME,BIO-MEDICAL ENGINEERING,71839.0,71839,99150.0,112462,75855.0,94296,71839.0,71839,99643.0,101868,88422.0,88422,120101.0,121211,95952.0,95952,71839.0,71839,135000,JNTUH
107,BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,CHE,CHEMICAL ENGINEERING,87099.0,96342,107297.0,107297,117925.0,117925,87099.0,96342,97141.0,116117,99800.0,99800,125653.0,125653,125188.0,125188,87099.0,96342,135000,JNTUH
108,BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,CIV,CIVIL ENGINEERING,50783.0,52525,102111.0,102111,94140.0,109938,50783.0,52525,90405.0,110843,100551.0,100551,123390.0,125544,79032.0,102481,89239.0,116991,135000,JNTUH
109,BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,CSB,COMPUTER SCIENCE AND BUSINESS SYSTEM,9477.0,9841,24031.0,27006,13837.0,13837,46541.0,46541,13291.0,13291,9477.0,45753,37287.0,41677,33057.0,44185,10397.0,10779,135000,JNTUH
110,BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),7442.0,7855,19735.0,22915,10925.0,11644,23025.0,46650,10217.0,12067,21244.0,21244,29022.0,32775,20803.0,20803,7870.0,8578,135000,JNTUH
111,BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,CSE,COMPUTER SCIENCE AND ENGINEERING,6425.0,6698,16101.0,20425,9751.0,10911,12975.0,28394,10004.0,10288,15753.0,31946,26067.0,26067,15238.0,16629,7593.0,7715,135000,JNTUH
112,BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",7348.0,7348,19048.0,19048,10567.0,11550,7348.0,7348,10434.0,11386,18546.0,18546,29647.0,32878,10549.0,31821,7822.0,7822,135000,JNTUH
113,BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,17755.0,19286,38446.0,58381,26080.0,26080,24552.0,24552,23463.0,23463,54352.0,73395,63032.0,69971,44483.0,80258,18651.0,19286,135000,JNTUH
114,BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,39154.0,39154,99257.0,99257,46535.0,53790,60402.0,60402,43999.0,52227,115586.0,115586,111987.0,111987,41217.0,55602,50041.0,50041,135000,JNTUH
115,BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,INF,INFORMATION TECHNOLOGY,9350.0,9877,21335.0,26266,14714.0,14714,9350.0,9877,14039.0,14504,23892.0,38853,37988.0,39454,28166.0,40568,10287.0,10287,135000,JNTUH
116,BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,MEC,MECHANICAL ENGINEERING,55364.0,77883,106233.0,109009,106999.0,117925,55364.0,77883,63095.0,108586,102419.0,102419,124460.0,124460,79352.0,100216,103739.0,118338,135000,JNTUH
117,BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,PHE,PHARMACEUTICAL ENGINEERING,101973.0,111964,101973.0,111964,113077.0,113077,101973.0,111964,101973.0,111964,101973.0,111964,101973.0,111964,101973.0,111964,101973.0,111964,135000,JNTUH
118,BVRW,BVRIT COLLEGE OF ENGINEERING FOR WOMEN,BACHUPALLY,MDL,GIRLS,PVT,2012,CSE,COMPUTER SCIENCE AND ENGINEERING,,6387,,18743,,10189,,29638,,10387,,27833,,25748,,25143,,8399,120000,JNTUH
119,BVRW,BVRIT COLLEGE OF ENGINEERING FOR WOMEN,BACHUPALLY,MDL,GIRLS,PVT,2012,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",,7629,,18835,,11974,,7629,,11491,,35906,,35105,,34954,,8697,120000,JNTUH
120,BVRW,BVRIT COLLEGE OF ENGINEERING FOR WOMEN,BACHUPALLY,MDL,GIRLS,PVT,2012,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,,15181,,38526,,25151,,25267,,24998,,62104,,72882,,77326,,18134,120000,JNTUH
121,BVRW,BVRIT COLLEGE OF ENGINEERING FOR WOMEN,BACHUPALLY,MDL,GIRLS,PVT,2012,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,,40606,,112104,,78322,,40606,,53394,,114795,,121960,,108086,,55069,120000,JNTUH
122,BVRW,BVRIT COLLEGE OF ENGINEERING FOR WOMEN,BACHUPALLY,MDL,GIRLS,PVT,2012,INF,INFORMATION TECHNOLOGY,,10251,,27891,,13128,,43485,,17426,,31949,,48685,,62739,,10259,120000,JNTUH
123,CASR,COLLEGE OF AGRICULTURAL ENGG,SANGAREDDY,SRD,COED,UNIV,2011,AGR,AGRICULTURAL ENGINEERING,63916.0,63916,70154.0,70154,96075.0,98473,63916.0,63916,82775.0,82775,76430.0,76430,120126.0,120126,63916.0,75464,63916.0,63916,10000,PJTSAU
124,CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2325.0,2848,6639.0,13751,3123.0,3527,5542.0,5542,4218.0,6353,6919.0,11453,11808.0,17694,6650.0,13918,3103.0,3480,140000,OU
125,CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,2236.0,2683,4980.0,5582,2627.0,2683,2236.0,2683,2868.0,3566,5090.0,14503,12140.0,16669,9888.0,14303,2744.0,3749,140000,OU
126,CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,BIO,BIO-TECHNOLOGY,32248.0,32248,59175.0,108593,61822.0,61822,32248.0,32248,33465.0,33465,32248.0,32248,87245.0,87245,32248.0,59523,32248.0,53263,140000,OU
127,CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,CHE,CHEMICAL ENGINEERING,29705.0,34434,73558.0,81498,63872.0,93060,29705.0,34434,64924.0,80821,69810.0,73077,100651.0,118561,67621.0,67621,67802.0,67802,140000,OU
128,CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,CIC,CSE (IoT AND CYBER SECURITY INCLUDING BLOCK CHAIN TECHNOLOGY),2170.0,2349,3238.0,5918,2486.0,4982,2170.0,14085,3654.0,6531,6124.0,6124,11846.0,20745,11854.0,18989,2655.0,3961,140000,OU
129,CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,CIV,CIVIL ENGINEERING,27388.0,30979,48750.0,63973,42944.0,44288,92830.0,92830,34242.0,50061,36966.0,57995,50065.0,51562,40094.0,67472,41005.0,41005,140000,OU
130,CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,CSE,COMPUTER SCIENCE AND ENGINEERING,894.0,1086,1935.0,3719,1342.0,1908,894.0,6912,1467.0,1728,3333.0,3333,5500.0,6197,3439.0,3660,1232.0,1503,140000,OU
131,CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",1182.0,1480,2694.0,4497,1919.0,2197,1182.0,1480,2137.0,2137,3048.0,3048,6372.0,9259,5126.0,13798,1411.0,1673,140000,OU
132,CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,4406.0,5324,14191.0,18220,7305.0,8852,9768.0,18426,6598.0,10775,8053.0,14389,15243.0,25544,15890.0,22826,5828.0,7605,140000,OU
133,CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,8971.0,14600,34870.0,43540,17693.0,22049,8971.0,14600,16450.0,23514,32203.0,52608,38612.0,40061,23665.0,23665,14317.0,17610,140000,OU
134,CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,INF,INFORMATION TECHNOLOGY,2967.0,3083,8036.0,8912,4811.0,5272,10648.0,10648,4376.0,4376,7125.0,18476,16315.0,16315,12622.0,18998,3447.0,3558,140000,OU
135,CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,MEC,MECHANICAL ENGINEERING,23903.0,36996,78894.0,78894,42856.0,50394,23903.0,108161,29935.0,59898,45825.0,45825,61048.0,77565,33303.0,62361,39259.0,52182,140000,OU
136,CDTK,COLLEGE OF DAIRY TECHNOLOGY,KAMAREDDY,KMR,COED,UNIV,2007,DRG,DAIRYING,76226.0,76226,76226.0,76226,96485.0,117258,76226.0,76226,110862.0,110862,117258.0,117258,103635.0,124149,81246.0,81246,76226.0,76226,10000,PVNRTVU
137,CFSR,COLLEGE OF FOOD SCIENCE AND TECHNOLOGY,RUDRUR,NZB,COED,GOV,2015,FDT,FOOD TECHNOLOGY,95349.0,95349,95349.0,95349,115879.0,115879,95349.0,95349,105890.0,110862,95349.0,95349,121215.0,121215,101653.0,121373,95349.0,95349,10000,PJTSAU
138,CHET,SRI CHAITANYA TECHNICAL CAMPUS,IBRAHIMPATAN,RR,COED,PVT,2009,CIV,CIVIL ENGINEERING,115646.0,115646,115646.0,115646,115646.0,115646,115646.0,115646,115646.0,115646,115646.0,115646,115646.0,115646,126001.0,126001,115646.0,115646,60000,JNTUH
139,CHET,SRI CHAITANYA TECHNICAL CAMPUS,IBRAHIMPATAN,RR,COED,PVT,2009,CSE,COMPUTER SCIENCE AND ENGINEERING,43099.0,56615,92527.0,110573,64897.0,64897,43099.0,105201,58909.0,74056,80362.0,114825,113187.0,113187,76580.0,102737,64611.0,64611,60000,JNTUH
140,CHET,SRI CHAITANYA TECHNICAL CAMPUS,IBRAHIMPATAN,RR,COED,PVT,2009,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,113578.0,113578,115122.0,115122,113578.0,118220,113578.0,115682,113578.0,113578,114086.0,114086,121435.0,121435,124061.0,125012,113578.0,113578,60000,JNTUH
141,CHET,SRI CHAITANYA TECHNICAL CAMPUS,IBRAHIMPATAN,RR,COED,PVT,2009,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,110338.0,114595,115843.0,115843,110338.0,114595,110338.0,114595,110338.0,114595,110338.0,114595,110338.0,124508,120224.0,124226,110338.0,114595,60000,JNTUH
142,CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2004,CIV,CIVIL ENGINEERING,99432.0,99432,99432.0,99432,112298.0,117075,99432.0,99432,118059.0,118059,118059.0,118059,123828.0,124628,121302.0,121302,99432.0,99432,63000,JNTUH
143,CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2004,CSE,COMPUTER SCIENCE AND ENGINEERING,48205.0,48205,78734.0,92784,60999.0,67013,63394.0,63394,62738.0,62738,55493.0,78886,84765.0,116374,106079.0,106079,78711.0,78711,63000,JNTUH
144,CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2004,CSG,COMPUTER SCIENCE & DESIGN,67103.0,67103,108670.0,108670,89458.0,89458,67103.0,67103,87924.0,93673,113854.0,113854,122385.0,122476,109761.0,109761,112403.0,112403,63000,JNTUH
145,CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2004,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,75232.0,75232,107804.0,107804,94224.0,94224,98964.0,98964,90919.0,99149,113553.0,113553,125445.0,125445,122816.0,122816,115944.0,115944,63000,JNTUH
146,CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2004,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,48365.0,48365,116638.0,116638,112298.0,117075,48365.0,48365,114845.0,118017,48365.0,48365,125638.0,125638,122908.0,122908,48365.0,117472,63000,JNTUH
147,CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2004,MEC,MECHANICAL ENGINEERING,117472.0,117472,117472.0,117472,117472.0,117472,117472.0,117472,117472.0,117472,117472.0,117472,120267.0,120267,123453.0,123453,117472.0,117472,63000,JNTUH
148,CHTS,SREE CHAITANYA INST OF TECHNOLOGY SCIENCES,KARIMNAGAR,KRM,COED,PVT,2008,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,72863.0,72863,90553.0,90553,80915.0,81412,91179.0,91179,90737.0,90737,72863.0,74459,123396.0,125484,123144.0,123144,103545.0,103545,60000,JNTUH
149,CHTS,SREE CHAITANYA INST OF TECHNOLOGY SCIENCES,KARIMNAGAR,KRM,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,62319.0,62319,95505.0,95505,79824.0,80458,62319.0,62319,69690.0,70314,86051.0,102427,121787.0,121787,119299.0,119730,96950.0,97195,60000,JNTUH
150,CHTS,SREE CHAITANYA INST OF TECHNOLOGY SCIENCES,KARIMNAGAR,KRM,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,54814.0,75624,116215.0,116215,100535.0,100535,54814.0,94332,105909.0,105909,98064.0,98064,125638.0,125638,106142.0,107540,106534.0,106534,60000,JNTUH
151,CHTS,SREE CHAITANYA INST OF TECHNOLOGY SCIENCES,KARIMNAGAR,KRM,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,111511.0,111511,116532.0,117667,118471.0,118471,111511.0,111511,111511.0,111511,112226.0,112226,125027.0,125027,124479.0,124479,111511.0,114945,60000,JNTUH
152,CMRG,CMR TECHNICAL CAMPUS (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2009,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,32577.0,32577,53451.0,70690,35928.0,42662,54742.0,54742,38014.0,38014,54573.0,71253,88251.0,113681,76350.0,79376,34011.0,34403,105000,JNTUH
153,CMRG,CMR TECHNICAL CAMPUS (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2009,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),29038.0,29109,56924.0,61744,40860.0,41111,108516.0,108516,36645.0,40613,60524.0,85311,81620.0,88034,72573.0,85309,32115.0,33894,105000,JNTUH
154,CMRG,CMR TECHNICAL CAMPUS (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2009,CSE,COMPUTER SCIENCE AND ENGINEERING,18210.0,18210,37321.0,41696,26548.0,27614,29457.0,54908,25124.0,25288,43872.0,60908,50601.0,50601,36311.0,56357,22601.0,22601,105000,JNTUH
155,CMRG,CMR TECHNICAL CAMPUS (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2009,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",30544.0,31527,55588.0,57423,37494.0,38462,32731.0,32731,32709.0,37386,58480.0,67134,94074.0,107908,65960.0,68531,30544.0,31527,105000,JNTUH
156,CMRG,CMR TECHNICAL CAMPUS (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2009,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,38761.0,43707,83682.0,83682,52700.0,56973,52567.0,52567,52468.0,54148,66458.0,75616,113199.0,119597,82017.0,112073,43782.0,43782,105000,JNTUH
157,CMRG,CMR TECHNICAL CAMPUS (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2009,INF,INFORMATION TECHNOLOGY,30830.0,32481,58668.0,81300,42505.0,43144,94341.0,94341,38689.0,39977,63806.0,83678,96938.0,110095,62691.0,93463,30830.0,33074,105000,JNTUH
