S.No,Institute Code,Institute Name,Place,Dist. Name,Region,CollegeType,Minority,Co-Educ.,Affil.to,BranchCode,fee,Convener Seats
679,MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDCHAL,MDL,OU,PVT,NA,COED,JNTUH,CSE,70000,84
680,MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDCHAL,MDL,OU,PVT,NA,COED,JNTUH,CSM,70000,84
681,MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDCHAL,MDL,OU,PVT,NA,COED,JNTUH,CSO,70000,21
682,MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDCHAL,MDL,OU,PVT,NA,COED,JNTUH,ECE,70000,21
683,MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDCHAL,MDL,OU,PVT,NA,COED,JNTUH,EEE,70000,21
684,MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDCHAL,MDL,OU,PVT,NA,COED,JNTUH,INF,70000,42
685,MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDCHAL,MDL,OU,PVT,NA,COED,JNTUH,MEC,70000,21
686,MREW,MALLA REDDY COLLEGE OF ENGINEERING FOR WOMEN,MAISAMMAGUDA,MDL,OU,PVT,NA,GIRLS,JNTUH,CSE,70000,168
687,MREW,MALLA REDDY COLLEGE OF ENGINEERING FOR WOMEN,MAISAMMAGUDA,MDL,OU,PVT,NA,GIRLS,JNTUH,ECE,70000,126
688,MRIT,MALLAREDDY INST OF TECHNOLOGY AND SCI,MAISAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,CSD,80000,42
689,MRIT,MALLAREDDY INST OF TECHNOLOGY AND SCI,MAISAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,CSE,80000,126
690,MRIT,MALLAREDDY INST OF TECHNOLOGY AND SCI,MAISAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,CSM,80000,126
691,MRIT,MALLAREDDY INST OF TECHNOLOGY AND SCI,MAISAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,ECE,80000,126
692,MRTN,ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS),DHULAPALLY,MDL,OU,PVT,NA,COED,JNTUH,AID,100000,84
693,MRTN,ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS),DHULAPALLY,MDL,OU,PVT,NA,COED,JNTUH,CIV,100000,21
694,MRTN,ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS),DHULAPALLY,MDL,OU,PVT,NA,COED,JNTUH,CSE,100000,168
695,MRTN,ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS),DHULAPALLY,MDL,OU,PVT,NA,COED,JNTUH,CSM,100000,84
696,MRTN,ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS),DHULAPALLY,MDL,OU,PVT,NA,COED,JNTUH,ECE,100000,147
697,MRTN,ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS),DHULAPALLY,MDL,OU,PVT,NA,COED,JNTUH,EEE,100000,21
698,MRTN,ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS),DHULAPALLY,MDL,OU,PVT,NA,COED,JNTUH,INF,100000,126
699,MRTN,ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS),DHULAPALLY,MDL,OU,PVT,NA,COED,JNTUH,MEC,100000,21
700,MTEC,MOTHER THERESA COLLEGE OF ENGG AND TECHNOLOGY,PEDDAPALLY,PDL,OU,PVT,NA,COED,JNTUH,CSC,80000,21
701,MTEC,MOTHER THERESA COLLEGE OF ENGG AND TECHNOLOGY,PEDDAPALLY,PDL,OU,PVT,NA,COED,JNTUH,CSD,80000,42
702,MTEC,MOTHER THERESA COLLEGE OF ENGG AND TECHNOLOGY,PEDDAPALLY,PDL,OU,PVT,NA,COED,JNTUH,CSE,80000,42
703,MTEC,MOTHER THERESA COLLEGE OF ENGG AND TECHNOLOGY,PEDDAPALLY,PDL,OU,PVT,NA,COED,JNTUH,CSI,80000,21
704,MTEC,MOTHER THERESA COLLEGE OF ENGG AND TECHNOLOGY,PEDDAPALLY,PDL,OU,PVT,NA,COED,JNTUH,CSM,80000,42
705,MTEC,MOTHER THERESA COLLEGE OF ENGG AND TECHNOLOGY,PEDDAPALLY,PDL,OU,PVT,NA,COED,JNTUH,ECE,80000,42
706,MTEC,MOTHER THERESA COLLEGE OF ENGG AND TECHNOLOGY,PEDDAPALLY,PDL,OU,PVT,NA,COED,JNTUH,EEE,80000,21
707,MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,OU,PVT,NA,COED,OU,CIC,130000,42
708,MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,OU,PVT,NA,COED,OU,CIV,130000,42
709,MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,OU,PVT,NA,COED,OU,CSD,130000,42
710,MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,OU,PVT,NA,COED,OU,CSE,130000,168
711,MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,OU,PVT,NA,COED,OU,CSI,130000,42
712,MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,OU,PVT,NA,COED,OU,CSM,130000,42
713,MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,OU,PVT,NA,COED,OU,ECE,130000,126
714,MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,OU,PVT,NA,COED,OU,EEE,130000,42
715,MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,OU,PVT,NA,COED,OU,INF,130000,126
716,MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,OU,PVT,NA,COED,OU,MEC,130000,42
717,NAWB,NAWAB SHAH ALAM KHAN COLL OF ENGG AND TECH (AUTONOMOUS),NEW MALAKPET,HYD,OU,PVT,MUS,COED,OU,CIC,60000,42
718,NAWB,NAWAB SHAH ALAM KHAN COLL OF ENGG AND TECH (AUTONOMOUS),NEW MALAKPET,HYD,OU,PVT,MUS,COED,OU,CIV,60000,21
719,NAWB,NAWAB SHAH ALAM KHAN COLL OF ENGG AND TECH (AUTONOMOUS),NEW MALAKPET,HYD,OU,PVT,MUS,COED,OU,CSD,60000,21
720,NAWB,NAWAB SHAH ALAM KHAN COLL OF ENGG AND TECH (AUTONOMOUS),NEW MALAKPET,HYD,OU,PVT,MUS,COED,OU,CSE,60000,126
721,NAWB,NAWAB SHAH ALAM KHAN COLL OF ENGG AND TECH (AUTONOMOUS),NEW MALAKPET,HYD,OU,PVT,MUS,COED,OU,CSM,60000,84
722,NAWB,NAWAB SHAH ALAM KHAN COLL OF ENGG AND TECH (AUTONOMOUS),NEW MALAKPET,HYD,OU,PVT,MUS,COED,OU,INF,60000,63
723,NAWB,NAWAB SHAH ALAM KHAN COLL OF ENGG AND TECH (AUTONOMOUS),NEW MALAKPET,HYD,OU,PVT,MUS,COED,OU,MEC,60000,21
724,NGIT,NEIL GOGTE INST OF TECHNOLOGY,KACHIVANI SINGARAM,MDL,OU,PVT,NA,COED,OU,CS,90000,42
725,NGIT,NEIL GOGTE INST OF TECHNOLOGY,KACHIVANI SINGARAM,MDL,OU,PVT,NA,COED,OU,CSE,90000,126
726,NGIT,NEIL GOGTE INST OF TECHNOLOGY,KACHIVANI SINGARAM,MDL,OU,PVT,NA,COED,OU,CSM,90000,84
727,NGMA,NIGAMA ENGINEERING COLLEGE,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,CSE,47000,84
728,NGMA,NIGAMA ENGINEERING COLLEGE,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,CSM,47000,42
729,NGMA,NIGAMA ENGINEERING COLLEGE,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,ECE,47000,42
730,NGMA,NIGAMA ENGINEERING COLLEGE,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,EEE,47000,42
731,NIET,NETAJI INSTITUTE OF ENGINEERING AND TECHNOLOGY,CHOUTUPPAL,YBG,OU,PVT,NA,COED,JNTUH,CIV,45000,21
732,NIET,NETAJI INSTITUTE OF ENGINEERING AND TECHNOLOGY,CHOUTUPPAL,YBG,OU,PVT,NA,COED,JNTUH,CSE,45000,42
733,NIET,NETAJI INSTITUTE OF ENGINEERING AND TECHNOLOGY,CHOUTUPPAL,YBG,OU,PVT,NA,COED,JNTUH,ECE,45000,21
734,NIET,NETAJI INSTITUTE OF ENGINEERING AND TECHNOLOGY,CHOUTUPPAL,YBG,OU,PVT,NA,COED,JNTUH,EEE,45000,42
735,NNRG,NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,CIV,95000,21
736,NNRG,NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,CSD,95000,42
737,NNRG,NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,CSE,95000,126
738,NNRG,NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,CSM,95000,84
739,NNRG,NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,ECE,95000,126
740,NNRG,NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,INF,95000,42
741,NRCM,NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,CIV,70000,21
742,NRCM,NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,CSC,70000,42
743,NRCM,NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,CSE,70000,126
744,NRCM,NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,CSM,70000,42
745,NRCM,NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,ECE,70000,84
746,NRCM,NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,EEE,70000,21
747,NRCM,NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,MEC,70000,21
748,NREC,NALLAMALLA REDDY ENGINEERING COLLEGE (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,AID,95000,42
749,NREC,NALLAMALLA REDDY ENGINEERING COLLEGE (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,CIV,95000,42
750,NREC,NALLAMALLA REDDY ENGINEERING COLLEGE (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,CSE,95000,126
751,NREC,NALLAMALLA REDDY ENGINEERING COLLEGE (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,CSM,95000,84
752,NREC,NALLAMALLA REDDY ENGINEERING COLLEGE (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,ECE,95000,126
753,NREC,NALLAMALLA REDDY ENGINEERING COLLEGE (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,EEE,95000,42
754,NREC,NALLAMALLA REDDY ENGINEERING COLLEGE (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,MEC,95000,42
755,OUCE,O U COLLEGE OF ENGG  HYDERABAD,HYDERABAD,HYD,OU,UNIV,NA,COED,OU,AIM,120000,60
756,OUCE,O U COLLEGE OF ENGG  HYDERABAD,HYDERABAD,HYD,OU,UNIV,NA,COED,OU,BME,50000,30
757,OUCE,O U COLLEGE OF ENGG  HYDERABAD,HYDERABAD,HYD,OU,UNIV,NA,COED,OU,CIV,50000,60
758,OUCE,O U COLLEGE OF ENGG  HYDERABAD,HYDERABAD,HYD,OU,UNIV,NA,COED,OU,CSE,50000,60
759,OUCE,O U COLLEGE OF ENGG  HYDERABAD,HYDERABAD,HYD,OU,UNIV,NA,COED,OU,ECE,50000,60
760,OUCE,O U COLLEGE OF ENGG  HYDERABAD,HYDERABAD,HYD,OU,UNIV,NA,COED,OU,EEE,50000,60
761,OUCE,O U COLLEGE OF ENGG  HYDERABAD,HYDERABAD,HYD,OU,UNIV,NA,COED,OU,MEC,50000,60
762,OUCE,O U COLLEGE OF ENGG  HYDERABAD,HYDERABAD,HYD,OU,UNIV,NA,COED,OU,MIN,100000,60
763,OUCT,O U COLLEGE OF TECH  HYDERABAD,HYDERABAD,HYD,OU,UNIV,NA,COED,OU,CHE,35000,60
764,OUCT,O U COLLEGE OF TECH  HYDERABAD,HYDERABAD,HYD,OU,UNIV,NA,COED,OU,FDT,35000,30
765,OUCT,O U COLLEGE OF TECH  HYDERABAD,HYDERABAD,HYD,OU,UNIV,NA,COED,OU,TEX,35000,30
766,OUCTSF,O U COLLEGE OF TECH  HYDERABAD  - SELF FINANCE,HYDERABAD,HYD,OU,SF,NA,COED,OU,FDT,70000,30
767,OUCTSF,O U COLLEGE OF TECH  HYDERABAD  - SELF FINANCE,HYDERABAD,HYD,OU,SF,NA,COED,OU,TEX,70000,30
768,PALV,PALLAVI ENGINEERING COLLEGE,KUNTLOOR,RR,OU,PVT,NA,COED,JNTUH,CIV,65000,21
769,PALV,PALLAVI ENGINEERING COLLEGE,KUNTLOOR,RR,OU,PVT,NA,COED,JNTUH,CSC,65000,42
770,PALV,PALLAVI ENGINEERING COLLEGE,KUNTLOOR,RR,OU,PVT,NA,COED,JNTUH,CSD,65000,42
771,PALV,PALLAVI ENGINEERING COLLEGE,KUNTLOOR,RR,OU,PVT,NA,COED,JNTUH,CSE,65000,84
772,PALV,PALLAVI ENGINEERING COLLEGE,KUNTLOOR,RR,OU,PVT,NA,COED,JNTUH,ECE,65000,42
773,PALV,PALLAVI ENGINEERING COLLEGE,KUNTLOOR,RR,OU,PVT,NA,COED,JNTUH,EEE,65000,21
774,PETW,PRINCETON INST OF ENGG TECH FOR WOMEN,GHATKESAR,MDL,OU,PVT,NA,GIRLS,JNTUH,CIV,70000,21
775,PETW,PRINCETON INST OF ENGG TECH FOR WOMEN,GHATKESAR,MDL,OU,PVT,NA,GIRLS,JNTUH,CSC,70000,42
776,PETW,PRINCETON INST OF ENGG TECH FOR WOMEN,GHATKESAR,MDL,OU,PVT,NA,GIRLS,JNTUH,CSD,70000,63
777,PETW,PRINCETON INST OF ENGG TECH FOR WOMEN,GHATKESAR,MDL,OU,PVT,NA,GIRLS,JNTUH,CSE,70000,84
778,PETW,PRINCETON INST OF ENGG TECH FOR WOMEN,GHATKESAR,MDL,OU,PVT,NA,GIRLS,JNTUH,CSM,70000,42
779,PETW,PRINCETON INST OF ENGG TECH FOR WOMEN,GHATKESAR,MDL,OU,PVT,NA,GIRLS,JNTUH,ECE,70000,42
780,PRIW,PRIYADARSHINI INSTITUTE OF SCIENCE & TECHNOLOGY FOR WOMEN,KHAMMAM,KHM,OU,PVT,NA,GIRLS,JNTUH,AID,60000,42
781,PRIW,PRIYADARSHINI INSTITUTE OF SCIENCE & TECHNOLOGY FOR WOMEN,KHAMMAM,KHM,OU,PVT,NA,GIRLS,JNTUH,CSE,60000,84
782,PRIW,PRIYADARSHINI INSTITUTE OF SCIENCE & TECHNOLOGY FOR WOMEN,KHAMMAM,KHM,OU,PVT,NA,GIRLS,JNTUH,CSM,60000,42
783,PRIW,PRIYADARSHINI INSTITUTE OF SCIENCE & TECHNOLOGY FOR WOMEN,KHAMMAM,KHM,OU,PVT,NA,GIRLS,JNTUH,ECE,60000,42
784,PRIW,PRIYADARSHINI INSTITUTE OF SCIENCE & TECHNOLOGY FOR WOMEN,KHAMMAM,KHM,OU,PVT,NA,GIRLS,JNTUH,EEE,60000,42
785,RITW,RISHI MS INST OF ENGG AND TECH FOR WOMEN,KUKATPALLY,MDL,OU,PVT,NA,GIRLS,JNTUH,CSE,60000,126
786,RITW,RISHI MS INST OF ENGG AND TECH FOR WOMEN,KUKATPALLY,MDL,OU,PVT,NA,GIRLS,JNTUH,ECE,60000,42
787,RITW,RISHI MS INST OF ENGG AND TECH FOR WOMEN,KUKATPALLY,MDL,OU,PVT,NA,GIRLS,JNTUH,INF,60000,42
788,SAIS,SAI SPURTI INSTITUTE OF TECHNOLOGY,SATHUPALLY,KHM,OU,PVT,NA,COED,JNTUH,AID,70000,42
789,SAIS,SAI SPURTI INSTITUTE OF TECHNOLOGY,SATHUPALLY,KHM,OU,PVT,NA,COED,JNTUH,CSE,70000,42
790,SAIS,SAI SPURTI INSTITUTE OF TECHNOLOGY,SATHUPALLY,KHM,OU,PVT,NA,COED,JNTUH,CSM,70000,42
791,SAIS,SAI SPURTI INSTITUTE OF TECHNOLOGY,SATHUPALLY,KHM,OU,PVT,NA,COED,JNTUH,ECE,70000,42
792,SAIS,SAI SPURTI INSTITUTE OF TECHNOLOGY,SATHUPALLY,KHM,OU,PVT,NA,COED,JNTUH,EEE,70000,21
793,SAIS,SAI SPURTI INSTITUTE OF TECHNOLOGY,SATHUPALLY,KHM,OU,PVT,NA,COED,JNTUH,MEC,70000,21
794,SANA,SANA ENGINEERING COLLGE,KODAD,SRP,OU,PVT,MUS,COED,JNTUH,CIV,67000,42
795,SANA,SANA ENGINEERING COLLGE,KODAD,SRP,OU,PVT,MUS,COED,JNTUH,CSC,67000,42
796,SANA,SANA ENGINEERING COLLGE,KODAD,SRP,OU,PVT,MUS,COED,JNTUH,CSD,67000,42
797,SANA,SANA ENGINEERING COLLGE,KODAD,SRP,OU,PVT,MUS,COED,JNTUH,CSE,67000,42
798,SANA,SANA ENGINEERING COLLGE,KODAD,SRP,OU,PVT,MUS,COED,JNTUH,CSM,67000,42
799,SANA,SANA ENGINEERING COLLGE,KODAD,SRP,OU,PVT,MUS,COED,JNTUH,ECE,67000,42
800,SANA,SANA ENGINEERING COLLGE,KODAD,SRP,OU,PVT,MUS,COED,JNTUH,EEE,67000,42
801,SANA,SANA ENGINEERING COLLGE,KODAD,SRP,OU,PVT,MUS,COED,JNTUH,MEC,67000,21
802,SBIT,SWARNA BHARATHI INSTITUTE OF SCI AND TECHNOLOGY,KHAMMAM,KHM,OU,PVT,NA,COED,JNTUH,CIV,66700,21
803,SBIT,SWARNA BHARATHI INSTITUTE OF SCI AND TECHNOLOGY,KHAMMAM,KHM,OU,PVT,NA,COED,JNTUH,CSD,66700,21
804,SBIT,SWARNA BHARATHI INSTITUTE OF SCI AND TECHNOLOGY,KHAMMAM,KHM,OU,PVT,NA,COED,JNTUH,CSE,66700,126
805,SBIT,SWARNA BHARATHI INSTITUTE OF SCI AND TECHNOLOGY,KHAMMAM,KHM,OU,PVT,NA,COED,JNTUH,CSM,66700,42
806,SBIT,SWARNA BHARATHI INSTITUTE OF SCI AND TECHNOLOGY,KHAMMAM,KHM,OU,PVT,NA,COED,JNTUH,ECE,66700,84
807,SBIT,SWARNA BHARATHI INSTITUTE OF SCI AND TECHNOLOGY,KHAMMAM,KHM,OU,PVT,NA,COED,JNTUH,EEE,66700,42
808,SBIT,SWARNA BHARATHI INSTITUTE OF SCI AND TECHNOLOGY,KHAMMAM,KHM,OU,PVT,NA,COED,JNTUH,MEC,66700,21
809,SCET,SHADHAN COLL OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),PEERANCHERU,RR,OU,PVT,MUS,COED,JNTUH,AID,50000,42
810,SCET,SHADHAN COLL OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),PEERANCHERU,RR,OU,PVT,MUS,COED,JNTUH,AIM,50000,42
811,SCET,SHADHAN COLL OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),PEERANCHERU,RR,OU,PVT,MUS,COED,JNTUH,CIV,50000,21
812,SCET,SHADHAN COLL OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),PEERANCHERU,RR,OU,PVT,MUS,COED,JNTUH,CSE,50000,126
813,SCET,SHADHAN COLL OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),PEERANCHERU,RR,OU,PVT,MUS,COED,JNTUH,ECE,50000,21
814,SCET,SHADHAN COLL OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),PEERANCHERU,RR,OU,PVT,MUS,COED,JNTUH,EEE,50000,21
815,SCET,SHADHAN COLL OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),PEERANCHERU,RR,OU,PVT,MUS,COED,JNTUH,INF,50000,42
816,SCET,SHADHAN COLL OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),PEERANCHERU,RR,OU,PVT,MUS,COED,JNTUH,MEC,50000,21
817,SDES,SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE (AUTONOMOUS),IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CIV,95000,42
818,SDES,SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE (AUTONOMOUS),IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSB,95000,42
819,SDES,SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE (AUTONOMOUS),IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSE,95000,168
820,SDES,SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE (AUTONOMOUS),IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSI,95000,42
821,SDES,SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE (AUTONOMOUS),IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSM,95000,42
822,SDES,SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE (AUTONOMOUS),IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,ECE,95000,84
823,SDES,SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE (AUTONOMOUS),IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,EEE,95000,42
824,SDES,SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE (AUTONOMOUS),IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,MEC,95000,21
825,SDEW,SRIDEVI WOMENS ENGINEERING COLLEGE AUTONOMOUS,GANDIPET,RR,OU,PVT,NA,GIRLS,JNTUH,CSD,110000,42
826,SDEW,SRIDEVI WOMENS ENGINEERING COLLEGE AUTONOMOUS,GANDIPET,RR,OU,PVT,NA,GIRLS,JNTUH,CSE,110000,168
827,SDEW,SRIDEVI WOMENS ENGINEERING COLLEGE AUTONOMOUS,GANDIPET,RR,OU,PVT,NA,GIRLS,JNTUH,CSM,110000,21
828,SDEW,SRIDEVI WOMENS ENGINEERING COLLEGE AUTONOMOUS,GANDIPET,RR,OU,PVT,NA,GIRLS,JNTUH,ECE,110000,84
829,SDEW,SRIDEVI WOMENS ENGINEERING COLLEGE AUTONOMOUS,GANDIPET,RR,OU,PVT,NA,GIRLS,JNTUH,INF,110000,105
830,SDGI,SREE DATTHA GRP OF INSTNS,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSC,80000,42
831,SDGI,SREE DATTHA GRP OF INSTNS,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSD,80000,42
832,SDGI,SREE DATTHA GRP OF INSTNS,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSE,80000,84
833,SDGI,SREE DATTHA GRP OF INSTNS,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,ECE,80000,42
834,SDGI,SREE DATTHA GRP OF INSTNS,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,EEE,80000,21
835,SDGI,SREE DATTHA GRP OF INSTNS,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,MEC,80000,21
836,SFEC,SPRINGFIELDS ENGINEERING COLLEGE,BANDLAGUDA,HYD,OU,PVT,MUS,COED,JNTUH,CSE,45000,42
837,SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CIV,68000,42
838,SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSD,68000,84
839,SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSE,68000,126
840,SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSM,68000,84
841,SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,ECE,68000,84
842,SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,EEE,68000,42
843,SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,MEC,68000,42
844,SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,CIV,80000,21
845,SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,CSC,80000,21
846,SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,CSD,80000,42
847,SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,CSE,80000,84
848,SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,CSM,80000,84
849,SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,CSO,80000,42
850,SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,CSW,80000,42
851,SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,ECE,80000,42
852,SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,EEE,80000,21
853,SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,MEC,80000,21
